video_name,duration,fps,keyframes,keyframes(frames),struggle,struggle(frames)
27_04_04,90.74,50,"[4.224, 5.512, 6.605, 7.8, 8.864, 9.864, 11.08, 12.226, 13.336, 14.472, 15.488, 16.448, 17.576, 18.624, 19.672, 20.77, 21.97, 23.137, 24.296, 25.16, 25.984, 27, 28.264, 29.28, 30.384, 31.616, 32.73, 33.752, 35.016, 36.235, 37.296, 38.36, 39.464, 40.616, 46.431, 47.497, 48.954, 49.904, 51.184, 52.3, 53.04, 54.04, 55.24, 56.29, 57.28, 58.257, 59.328, 60.4, 67.961, 69.152, 70.152, 71.328, 72.36, 73.603, 75.09]","[211, 276, 330, 390, 443, 493, 554, 611, 667, 724, 774, 822, 879, 931, 984, 1038, 1098, 1157, 1215, 1258, 1299, 1350, 1413, 1464, 1519, 1581, 1636, 1688, 1751, 1812, 1865, 1918, 1973, 2031, 2322, 2375, 2448, 2495, 2559, 2615, 2652, 2702, 2762, 2814, 2864, 2913, 2966, 3020, 3398, 3458, 3508, 3566, 3618, 3680, 3754]","[[4.18976, 41.59714], [46.494, 61.37952], [67.933, 76.10542]]","[[209, 2080], [2325, 3069], [3397, 3805]]"
27_04_05,51.36,50,"[4.48, 4.995, 5.898, 6.79, 7.647, 8.368, 9.078, 9.802, 10.55, 11.236, 12.19, 12.888, 13.576, 14.16, 14.904, 15.61, 16.293, 16.886, 17.478, 18.04, 18.608, 19.429, 20.216, 37.756, 38.917, 39.653, 40.283, 40.839, 41.443, 41.987, 42.578]","[224, 250, 295, 340, 382, 418, 454, 490, 528, 562, 610, 644, 679, 708, 745, 780, 815, 844, 874, 902, 930, 971, 1011, 1888, 1946, 1983, 2014, 2042, 2072, 2099, 2129]","[[4.46059, 21.23142], [37.605, 43.61101]]","[[223, 1062], [1880, 2181]]"
28_01_01,182.74,50,"[5.754, 6.217, 8.863, 9.522, 11.242, 13.456, 14.162, 15.631, 16.393, 17.147, 18.04, 19.161, 31.127, 32.882, 34.096, 35.072, 36.255, 36.92, 38.304, 39.801, 41.481, 43.6, 44.721, 45.415, 46.616, 48.671, 49.952, 57.273, 57.607, 58.809, 60.032, 61.16, 61.675, 62.567, 63.496, 64.167, 64.632, 65.345, 66.247, 67.048, 68.072, 69.368, 70.32, 71.208, 72.048, 72.803, 74.105, 75.031, 76.28, 77.36, 78.793, 80.256, 81.103, 82.368, 83.177, 83.953, 84.705, 86.216, 88.537, 89.096, 89.634, 90.446, 91.704, 92.96, 93.727, 94.602, 95.559, 96.427, 97.144, 100.455, 101.103, 101.856, 102.832, 104.087, 106.05, 107.001, 108.137, 108.927, 109.847, 110.783, 111.585, 112.585, 113.216, 114.046, 114.912, 115.615, 116.362, 117.536, 118.84, 119.673, 120.473, 121.144, 122.327, 123.464, 124.473, 125.447, 126.255, 127.656, 128.4, 129.448, 130.287, 131.136, 132.128, 133.913, 135.353, 137.385, 138.249, 139.959, 140.985, 141.704, 143.274, 144.713, 146.231, 147.242, 148.335, 149.362, 150.529, 151.608, 152.736, 153.825, 154.84, 155.776, 157.015, 157.787, 158.77, 159.696, 160.879, 162.194, 162.976, 163.817, 164.96, 166.425, 167.33, 168.633, 169.544, 170.433, 171.511, 172.568, 173.84, 175.049, 175.993, 176.753, 177.528, 178.425, 179.425, 180.72, 181.865]","[288, 311, 443, 476, 562, 673, 708, 782, 820, 857, 902, 958, 1556, 1644, 1705, 1754, 1813, 1846, 1915, 1990, 2074, 2180, 2236, 2271, 2331, 2434, 2498, 2864, 2880, 2940, 3002, 3058, 3084, 3128, 3175, 3208, 3232, 3267, 3312, 3352, 3404, 3468, 3516, 3560, 3602, 3640, 3705, 3752, 3814, 3868, 3940, 4013, 4055, 4118, 4159, 4198, 4235, 4311, 4427, 4455, 4482, 4522, 4585, 4648, 4686, 4730, 4778, 4821, 4857, 5023, 5055, 5093, 5142, 5204, 5302, 5350, 5407, 5446, 5492, 5539, 5579, 5629, 5661, 5702, 5746, 5781, 5818, 5877, 5942, 5984, 6024, 6057, 6116, 6173, 6224, 6272, 6313, 6383, 6420, 6472, 6514, 6557, 6606, 6696, 6768, 6869, 6912, 6998, 7049, 7085, 7164, 7236, 7312, 7362, 7417, 7468, 7526, 7580, 7637, 7691, 7742, 7789, 7851, 7889, 7939, 7985, 8044, 8110, 8149, 8191, 8248, 8321, 8366, 8432, 8477, 8522, 8576, 8628, 8692, 8752, 8800, 8838, 8876, 8921, 8971, 9036, 9093]","[[5.66892, 20.12726], [30.96816, 50.96816], [57.297, 182.26355]]","[[283, 1006], [1548, 2548], [2865, 9113]]"
28_01_02,26.9,50,"[4.479, 5.557, 7.187, 8.708, 10.029, 11.566, 12.955, 14.006, 15.027, 16.22, 17.808, 19.478, 20.581, 21.566]","[224, 278, 359, 435, 501, 578, 648, 700, 751, 811, 890, 974, 1029, 1078]","[[4.41892, 22.58559]]","[[221, 1129]]"
28_01_03,28.9,50,"[11.707, 9.423, 10.425, 12.794, 13.93, 14.85, 16.233, 17.308]","[585, 471, 521, 640, 696, 742, 812, 865]","[[9.421, 18.29392]]","[[471, 915]]"
28_01_04,23.74,50,"[12.494, 13.949, 15.351, 16.685]","[625, 697, 768, 834]","[[12.43976, 17.71059]]","[[622, 886]]"
28_01_05,20.54,50,[],[],[],[]
28_02_01,182.94,50,"[8.766, 9.195, 9.675, 10.443, 11.204, 12.101, 13.923, 14.973, 16.211, 17.436, 18.179, 19.035, 19.877, 20.922, 21.747, 22.651, 23.355, 24.197, 25.452, 26.458, 27.306, 28.597, 31.147, 31.467, 32.389, 33.067, 33.677, 34.748, 35.863, 36.678, 37.615, 38.63, 39.418, 40.355, 41.357, 42.203, 43.388, 44.411, 45.274, 46.163, 47.549, 48.635, 49.869, 50.818, 51.724, 52.563, 53.362, 54.252, 55.387, 56.782, 58.469, 59.771, 60.684, 61.722, 62.523, 63.482, 64.373, 65.611, 66.56, 67.405, 68.245, 69.194, 70.08, 70.851, 72.083, 73.14, 75.06, 75.9, 77.044, 78.069, 79.023, 80.381, 81.772, 82.667, 83.483, 84.379, 85.211, 85.965, 86.834, 87.628, 89.139, 90.044, 91.066, 92.204, 93.171, 94.027, 95.102, 95.673, 96.439, 97.277, 98.043, 98.892, 99.731, 101.131, 101.909, 102.845, 105.517, 106.659, 107.402, 110.387, 111.211, 112.027, 113.899, 114.883, 115.843, 116.732, 118.099, 119.229, 121.107, 121.803, 122.541, 123.315, 124.237, 125.067, 125.861, 126.701, 128.058, 129.362, 130.525, 131.482, 132.492, 133.459, 134.787, 136.112, 137.925, 138.804, 140.139, 141.273, 142.213, 143.121, 144.483, 145.675, 146.738, 147.655, 148.778, 149.626, 150.691, 151.698, 152.555, 153.715, 154.492, 155.338, 156.546, 157.673, 158.764, 159.643, 160.45, 162.011, 163.37, 164.658, 165.5, 166.722, 167.66, 168.529, 169.665, 170.908, 172.129, 173.154, 175.442, 176.228, 176.804, 179.209, 181.187]","[438, 460, 484, 522, 560, 605, 696, 749, 811, 872, 909, 952, 994, 1046, 1087, 1133, 1168, 1210, 1273, 1323, 1365, 1430, 1557, 1573, 1619, 1653, 1684, 1737, 1793, 1834, 1881, 1932, 1971, 2018, 2068, 2110, 2169, 2221, 2264, 2308, 2377, 2432, 2493, 2541, 2586, 2628, 2668, 2713, 2769, 2839, 2923, 2989, 3034, 3086, 3126, 3174, 3219, 3281, 3328, 3370, 3412, 3460, 3504, 3543, 3604, 3657, 3753, 3795, 3852, 3903, 3951, 4019, 4089, 4133, 4174, 4219, 4261, 4298, 4342, 4381, 4457, 4502, 4553, 4610, 4659, 4701, 4755, 4784, 4822, 4864, 4902, 4945, 4987, 5057, 5095, 5142, 5276, 5333, 5370, 5519, 5561, 5601, 5695, 5744, 5792, 5837, 5905, 5961, 6055, 6090, 6127, 6166, 6212, 6253, 6293, 6335, 6403, 6468, 6526, 6574, 6625, 6673, 6739, 6806, 6896, 6940, 7007, 7064, 7111, 7156, 7224, 7284, 7337, 7383, 7439, 7481, 7535, 7585, 7628, 7686, 7725, 7767, 7827, 7884, 7938, 7982, 8022, 8101, 8168, 8233, 8275, 8336, 8383, 8426, 8483, 8545, 8606, 8658, 8772, 8811, 8840, 8960, 9059]","[[8.674, 182.13855]]","[[434, 9107]]"
28_02_02,42.76,50,"[13.008, 11.61, 14.626, 15.841, 27.465, 28.505, 30.002, 31.024, 32.264, 33.415, 34.832, 36, 36.92]","[650, 580, 731, 792, 1373, 1425, 1500, 1551, 1613, 1671, 1742, 1800, 1846]","[[11.56476, 16.83559], [27.496, 37.97523]]","[[578, 842], [1375, 1899]]"
28_02_03,30.74,50,"[6.486, 5.53, 7.456, 9.24, 14.464, 11.353, 12.713, 15.793]","[324, 276, 373, 462, 723, 568, 636, 790]","[[5.519, 16.77309]]","[[276, 839]]"
28_02_04,27.02,50,"[13.334, 12.535, 14.218, 15.401, 16.185, 17.209, 18.576, 19.77, 20.856, 21.976, 22.84, 23.865]","[667, 627, 711, 770, 809, 860, 929, 988, 1043, 1099, 1142, 1193]","[[12.477, 24.85642]]","[[624, 1243]]"
28_02_05,21.68,50,[],[],[],[]
28_03_01,192.16,50,"[25.715, 26.651, 27.627, 28.746, 29.709, 30.039, 30.773, 31.9, 33.171, 34.605, 35.621, 35.969, 36.683, 55.652, 56.459, 56.787, 58.355, 59.564, 60.746, 63.243, 63.876, 65.037, 66.035, 67.363, 68.485, 69.219, 70.242, 71.195, 72.131, 72.941, 74.059, 74.914, 76.075, 77.42, 78.379, 79.748, 82.235, 83.314, 84.571, 99.154, 100.348, 100.677, 101.148, 101.748, 102.674, 103.997, 105.723, 106.933, 107.483, 109.051, 109.715, 111.379, 112.66, 113.755, 114.915, 125.755, 126.117, 126.604, 127.079, 128.083, 129.179, 130.228, 130.511, 131.595, 132.38, 133.141, 134.148, 134.907, 135.803, 136.722, 137.59, 138.677, 139.638, 140.654, 141.542, 142.443, 143.467, 144.534, 145.387, 146.405, 148.146, 149.867, 150.189, 150.813, 151.741, 152.741, 153.737, 154.517, 155.365, 156.333, 157.437, 158.653, 160.427, 161.729, 163.947, 165.107, 165.877, 166.787, 167.614, 168.38, 169.444, 170.317, 172.611, 173.565, 175.813, 176.795, 178.325, 180.446, 181.162, 181.955, 182.747, 184.205, 185.414, 186.308, 187.291, 188.459, 189.517, 190.772]","[1286, 1333, 1381, 1437, 1485, 1502, 1539, 1595, 1659, 1730, 1781, 1798, 1834, 2783, 2823, 2839, 2918, 2978, 3037, 3162, 3194, 3252, 3302, 3368, 3424, 3461, 3512, 3560, 3607, 3647, 3703, 3746, 3804, 3871, 3919, 3987, 4112, 4166, 4229, 4958, 5017, 5034, 5057, 5087, 5134, 5200, 5286, 5347, 5374, 5453, 5486, 5569, 5633, 5688, 5746, 6288, 6306, 6330, 6354, 6404, 6459, 6511, 6526, 6580, 6619, 6657, 6707, 6745, 6790, 6836, 6880, 6934, 6982, 7033, 7077, 7122, 7173, 7227, 7269, 7320, 7407, 7493, 7509, 7541, 7587, 7637, 7687, 7726, 7768, 7817, 7872, 7933, 8021, 8086, 8197, 8255, 8294, 8339, 8381, 8419, 8472, 8516, 8631, 8678, 8791, 8840, 8916, 9022, 9058, 9098, 9137, 9210, 9271, 9315, 9365, 9423, 9476, 9539]","[[24.657, 37.70542], [54.549, 85.69427], [98.362, 116.00542], [125.628, 191.75677]]","[[1233, 1885], [2727, 4285], [4918, 5800], [6281, 9588]]"
28_03_02,183.52,50,"[15.377, 12.638, 13.861, 16.662, 17.894, 19.095, 20.405, 21.649, 22.765, 24.157, 25.39, 26.636, 28.053, 29.461, 30.902, 32.116, 33.236, 34.576, 35.791, 37.094, 38.189, 39.199, 40.302, 41.469, 42.718, 44.037, 45.181, 46.245, 47.383, 48.702, 50.007, 51.373, 52.798, 54.189, 55.238, 56.086, 57.166, 58.252, 59.367, 60.581, 61.646, 62.711, 63.78, 64.824, 65.702, 66.551, 67.581, 68.545, 69.95, 71.198, 71.95, 72.783, 73.581, 74.439, 75.391, 76.373, 77.676, 78.694, 79.734, 80.756, 81.748, 82.965, 84.331, 85.236, 86.253, 87.091, 88.004, 88.924, 89.931, 90.811, 91.612, 92.58, 93.668, 94.532, 95.403, 96.379, 97.395, 98.347, 99.147, 100.085, 101.123, 102.172, 103.284, 104.479, 105.467, 106.579, 107.693, 108.819, 109.892, 110.954, 112.221, 113.318, 114.35, 115.444, 116.715, 117.772, 118.899, 119.965, 121.099, 122.227, 123.227, 124.332, 125.323, 126.332, 127.507, 128.499, 129.555, 130.586, 131.805, 133.055, 134.164, 135.299, 136.427, 137.508, 138.542, 139.756, 141.133, 142.196, 143.331, 144.573, 145.723, 146.891, 147.81, 148.949, 150.085, 151.207, 152.299, 153.189, 153.915, 154.973, 155.85, 156.547, 157.531, 158.355, 159.251, 160.5, 161.532, 162.5, 163.476, 164.538, 165.469, 166.211, 166.949, 167.581, 168.642, 169.837, 170.835, 171.659, 172.692, 173.499, 174.307, 175.364, 176.381, 177.404, 178.316, 179.301, 180.274, 181.284, 182.645]","[769, 632, 693, 833, 895, 955, 1020, 1082, 1138, 1208, 1270, 1332, 1403, 1473, 1545, 1606, 1662, 1729, 1790, 1855, 1909, 1960, 2015, 2073, 2136, 2202, 2259, 2312, 2369, 2435, 2500, 2569, 2640, 2709, 2762, 2804, 2858, 2913, 2968, 3029, 3082, 3136, 3189, 3241, 3285, 3328, 3379, 3427, 3498, 3560, 3598, 3639, 3679, 3722, 3770, 3819, 3884, 3935, 3987, 4038, 4087, 4148, 4217, 4262, 4313, 4355, 4400, 4446, 4497, 4541, 4581, 4629, 4683, 4727, 4770, 4819, 4870, 4917, 4957, 5004, 5056, 5109, 5164, 5224, 5273, 5329, 5385, 5441, 5495, 5548, 5611, 5666, 5718, 5772, 5836, 5889, 5945, 5998, 6055, 6111, 6161, 6217, 6266, 6317, 6375, 6425, 6478, 6529, 6590, 6653, 6708, 6765, 6821, 6875, 6927, 6988, 7057, 7110, 7167, 7229, 7286, 7345, 7390, 7447, 7504, 7560, 7615, 7659, 7696, 7749, 7792, 7827, 7877, 7918, 7963, 8025, 8077, 8125, 8174, 8227, 8273, 8311, 8347, 8379, 8432, 8492, 8542, 8583, 8635, 8675, 8715, 8768, 8819, 8870, 8916, 8965, 9014, 9064, 9132]","[[12.621, 183.26355]]","[[631, 9163]]"
28_03_03,110.24,50,"[15.079, 12.426, 13.554, 16.241, 17.506, 19.057, 20.376, 21.779, 23.09, 24.545, 25.761, 26.881, 28.106, 29.256, 30.499, 31.884, 32.841, 34.073, 35.13, 36.354, 37.593, 38.61, 39.825, 41.145, 42.411, 43.761, 44.98, 45.937, 47.507, 48.385, 49.348, 50.457, 51.409, 52.424, 53.235, 54.273, 54.921, 55.635, 56.497, 57.776, 58.779, 59.721, 60.394, 61.314, 62.212, 62.978, 64.059, 64.946, 65.977, 66.689, 67.545, 68.24, 69.346, 70.393, 71.249, 72.193, 73.329, 74.065, 74.915, 75.769, 76.715, 77.673, 78.46, 79.435, 80.346, 81.097, 82.107, 83.027, 83.953]","[754, 621, 678, 812, 875, 953, 1019, 1089, 1154, 1227, 1288, 1344, 1405, 1463, 1525, 1594, 1642, 1704, 1757, 1818, 1880, 1930, 1991, 2057, 2121, 2188, 2249, 2297, 2375, 2419, 2467, 2523, 2570, 2621, 2662, 2714, 2746, 2782, 2825, 2889, 2939, 2986, 3020, 3066, 3111, 3149, 3203, 3247, 3299, 3334, 3377, 3412, 3467, 3520, 3562, 3610, 3666, 3703, 3746, 3788, 3836, 3884, 3923, 3972, 4017, 4055, 4105, 4151, 4198]","[[12.417, 85.06927]]","[[621, 4253]]"
28_03_04,171.4,50,"[14.974, 16.144, 17.398, 18.799, 19.974, 21.12, 22.28, 23.518, 24.407, 25.649, 27.006, 28.084, 29.477, 30.596, 31.523, 32.591, 33.639, 34.884, 35.789, 36.597, 37.66, 38.431, 39.422, 40.367, 41.466, 42.356, 43.206, 44.063, 45.015, 46.173, 47.327, 48.47, 49.472, 50.428, 51.606, 52.748, 53.628, 55.096, 56.148, 57.19, 58.317, 59.366, 60.516, 61.636, 62.885, 63.82, 64.58, 65.828, 66.991, 68.208, 69.294, 70.511, 71.51, 72.484, 73.463, 74.452, 75.483, 76.357, 77.108, 78.269, 79.404, 80.568, 81.486, 82.588, 83.414, 84.645, 85.901, 87.021, 87.9, 88.71, 89.566, 91.142, 92.197, 93.342, 94.134, 95.436, 96.574, 97.655, 98.734, 99.796, 100.773, 101.991, 103.092, 104.192, 105.36, 106.574, 107.685, 109.08, 110.231, 111.173, 112.526, 113.568, 114.572, 115.724, 117.124, 118.093, 119.246, 120.428, 121.43, 122.4, 123.494, 124.513, 125.748, 126.837, 127.726, 128.702, 129.869, 130.905, 132.036, 133.254, 134.43, 135.492, 136.854, 137.895, 138.989, 140.253, 141.613, 142.685, 143.933, 145.108, 146.183, 147.304, 148.35, 149.453, 150.455, 151.492, 152.846, 154.293, 157.012, 155.972, 158.22, 159.387, 160.638]","[749, 807, 870, 940, 999, 1056, 1114, 1176, 1220, 1282, 1350, 1404, 1474, 1530, 1576, 1630, 1682, 1744, 1789, 1830, 1883, 1922, 1971, 2018, 2073, 2118, 2160, 2203, 2251, 2309, 2366, 2424, 2474, 2521, 2580, 2637, 2681, 2755, 2807, 2860, 2916, 2968, 3026, 3082, 3144, 3191, 3229, 3291, 3350, 3410, 3465, 3526, 3576, 3624, 3673, 3723, 3774, 3818, 3855, 3913, 3970, 4028, 4074, 4129, 4171, 4232, 4295, 4351, 4395, 4436, 4478, 4557, 4610, 4667, 4707, 4772, 4829, 4883, 4937, 4990, 5039, 5100, 5155, 5210, 5268, 5329, 5384, 5454, 5512, 5559, 5626, 5678, 5729, 5786, 5856, 5905, 5962, 6021, 6072, 6120, 6175, 6226, 6287, 6342, 6386, 6435, 6493, 6545, 6602, 6663, 6722, 6775, 6843, 6895, 6949, 7013, 7081, 7134, 7197, 7255, 7309, 7365, 7418, 7473, 7523, 7575, 7642, 7715, 7851, 7799, 7911, 7969, 8032]","[[14.976, 161.51355]]","[[749, 8076]]"
28_03_05,74.28,50,"[2.76, 3.722, 4.736, 5.671, 6.336, 7, 33.867, 34.587, 35.335, 36.122, 37.123, 37.92, 38.651, 47.146, 47.839, 48.623, 49.509, 50.218, 50.896, 51.64, 52.276, 52.985, 53.712, 54.368, 55.114, 55.935, 56.948, 57.729, 58.536, 59.434, 60.271, 61.409, 62.792, 63.585, 64.49, 65.288, 66.205, 66.979, 67.929, 68.777, 69.571, 70.565, 71.612, 72.788]","[138, 186, 237, 284, 317, 350, 1693, 1729, 1767, 1806, 1856, 1896, 1933, 2357, 2392, 2431, 2475, 2511, 2545, 2582, 2614, 2649, 2686, 2718, 2756, 2797, 2847, 2886, 2927, 2972, 3014, 3070, 3140, 3179, 3224, 3264, 3310, 3349, 3396, 3439, 3479, 3528, 3581, 3639]","[[2.71059, 8.00226], [33.781, 39.62839], [46.751, 73.81927]]","[[136, 400], [1689, 1981], [2338, 3691]]"
28_04_01,185.06,50,"[11.747, 13.179, 13.87, 14.579, 15.827, 17.292, 18.526, 19.31, 20.094, 21.235, 22.083, 22.97, 24.539, 25.107, 26.317, 28.011, 30.54, 46.555, 46.891, 47.389, 47.739, 48.379, 49.499, 50.412, 51.179, 51.995, 52.713, 53.415, 54.147, 54.834, 55.579, 56.414, 57.107, 58.243, 59.383, 60.571, 61.438, 62.253, 63.025, 64.483, 65.188, 65.995, 66.763, 67.619, 68.443, 69.331, 70.46, 71.995, 72.787, 73.635, 74.631, 75.787, 76.723, 77.548, 78.404, 80.459, 80.876, 81.747, 82.659, 84.445, 85.531, 86.493, 87.339, 88.446, 89.819, 91.027, 91.627, 92.217, 93.323, 105.494, 106.345, 108.196, 109.825, 111.132, 112.121, 113.457, 114.977, 115.603, 116.825, 119.496, 120.259, 121.643, 124.628, 125.016, 126.379, 127.713, 128.777, 129.683, 130.923, 131.806, 137.487, 137.984, 138.967, 139.951, 140.951, 142.519, 143.103, 143.81, 144.79, 145.727, 146.495, 146.937, 147.909, 149.643, 151.879, 153.272, 154.713, 155.415, 156.655, 158.159, 159.711, 161.023, 162.505, 163.639, 164.615, 165.592, 166.447, 168.081, 169.487, 170.687, 171.839, 172.962, 174.066, 176.007, 177.162, 178.503, 179.537, 180.759, 181.791, 183.135, 183.908, 185.01]","[587, 659, 694, 729, 791, 865, 926, 965, 1005, 1062, 1104, 1148, 1227, 1255, 1316, 1401, 1527, 2328, 2345, 2369, 2387, 2419, 2475, 2521, 2559, 2600, 2636, 2671, 2707, 2742, 2779, 2821, 2855, 2912, 2969, 3029, 3072, 3113, 3151, 3224, 3259, 3300, 3338, 3381, 3422, 3467, 3523, 3600, 3639, 3682, 3732, 3789, 3836, 3877, 3920, 4023, 4044, 4087, 4133, 4222, 4277, 4325, 4367, 4422, 4491, 4551, 4581, 4611, 4666, 5275, 5317, 5410, 5491, 5557, 5606, 5673, 5749, 5780, 5841, 5975, 6013, 6082, 6231, 6251, 6319, 6386, 6439, 6484, 6546, 6590, 6874, 6899, 6948, 6998, 7048, 7126, 7155, 7190, 7240, 7286, 7325, 7347, 7395, 7482, 7594, 7664, 7736, 7771, 7833, 7908, 7986, 8051, 8125, 8182, 8231, 8280, 8322, 8404, 8474, 8534, 8592, 8648, 8703, 8800, 8858, 8925, 8977, 9038, 9090, 9157, 9195, 9250]","[[11.125, 31.55857], [45.977, 94.38177], [104.927, 184.94427]]","[[556, 1578], [2299, 4719], [5246, 9247]]"
28_04_02,182.46,50,"[5.054, 3.556, 6.367, 7.501, 8.752, 10.044, 11.148, 12.245, 32.987, 34.053, 35.163, 36.269, 37.379, 38.526, 39.679, 40.893, 41.997, 42.867, 43.734, 44.723, 45.614, 46.6, 47.779, 48.787, 49.555, 50.486, 51.406, 52.342, 53.533, 54.694, 55.551, 56.435, 57.43, 58.435, 59.539, 60.486, 61.675, 62.803, 63.843, 64.923, 65.97, 67.02, 68.115, 69.139, 70.126, 70.99, 71.963, 73.053, 73.787, 74.833, 75.879, 76.847, 77.77, 78.837, 79.837, 80.867, 81.902, 82.877, 83.731, 84.976, 85.926, 86.883, 87.932, 88.931, 89.795, 90.837, 91.82, 93.005, 94.131, 94.982, 95.637, 96.802, 98.036, 99.171, 100.1, 101.188, 102.291, 103.275, 104.373, 105.428, 106.156, 107.227, 108.428, 109.493, 110.398, 111.165, 112.141, 113.235, 114.148, 115.211, 116.091, 116.995, 118.123, 119.115, 120.011, 120.923, 122.003, 123.053, 124.061, 125.188, 126.195, 127.267, 128.267, 129.387, 130.499, 131.427, 132.443, 133.437, 134.683, 135.726, 136.947, 138.067, 139.197, 140.292, 141.317, 142.428, 143.491, 144.553, 145.826, 146.916, 148.091, 149.219, 150.443, 151.532, 152.651, 154.051, 155.125, 156.404, 157.526, 158.64, 159.875, 160.956, 162.323, 163.627, 164.823, 165.907, 166.995, 168.21, 169.315, 170.557, 171.659, 172.943, 174.076, 175.299, 176.35, 177.252, 178.475, 179.716, 180.923]","[253, 178, 318, 375, 438, 502, 557, 612, 1649, 1703, 1758, 1813, 1869, 1926, 1984, 2045, 2100, 2143, 2187, 2236, 2281, 2330, 2389, 2439, 2478, 2524, 2570, 2617, 2677, 2735, 2778, 2822, 2872, 2922, 2977, 3024, 3084, 3140, 3192, 3246, 3298, 3351, 3406, 3457, 3506, 3549, 3598, 3653, 3689, 3742, 3794, 3842, 3888, 3942, 3992, 4043, 4095, 4144, 4187, 4249, 4296, 4344, 4397, 4447, 4490, 4542, 4591, 4650, 4707, 4749, 4782, 4840, 4902, 4959, 5005, 5059, 5115, 5164, 5219, 5271, 5308, 5361, 5421, 5475, 5520, 5558, 5607, 5662, 5707, 5761, 5805, 5850, 5906, 5956, 6001, 6046, 6100, 6153, 6203, 6259, 6310, 6363, 6413, 6469, 6525, 6571, 6622, 6672, 6734, 6786, 6847, 6903, 6960, 7015, 7066, 7121, 7175, 7228, 7291, 7346, 7405, 7461, 7522, 7577, 7633, 7703, 7756, 7820, 7876, 7932, 7994, 8048, 8116, 8181, 8241, 8295, 8350, 8410, 8466, 8528, 8583, 8647, 8704, 8765, 8818, 8863, 8924, 8986, 9046]","[[3.48142, 13.23142], [32.856, 182.13855]]","[[174, 662], [1643, 9107]]"
28_04_03,89.54,50,"[6.866, 8.063, 9.466, 10.748, 11.864, 12.848, 13.656, 14.738, 15.915, 16.833, 17.84, 19.082, 19.991, 21.023, 22.233, 23.384, 24.29, 29.248, 30.117, 31.102, 32.024, 37.896, 33.345, 34.571, 35.836, 36.801, 38.874, 39.986, 40.849, 41.939, 43.092, 50.625, 51.674, 53.329, 44.162, 45.378, 46.665, 48.076, 49.404, 54.418, 55.625, 56.853, 57.954, 59.162, 60.446, 61.556, 62.562, 63.889, 64.861, 65.961, 66.874, 67.938, 69.266, 70.467, 71.769, 73.193, 74.281, 75.722, 76.859, 78.091, 79.193, 80.281, 81.329, 82.458]","[343, 403, 473, 537, 593, 642, 683, 737, 796, 842, 892, 954, 1000, 1051, 1112, 1169, 1214, 1462, 1506, 1555, 1601, 1895, 1667, 1729, 1792, 1840, 1944, 1999, 2042, 2097, 2155, 2531, 2584, 2666, 2208, 2269, 2333, 2404, 2470, 2721, 2781, 2843, 2898, 2958, 3022, 3078, 3128, 3194, 3243, 3298, 3344, 3397, 3463, 3523, 3588, 3660, 3714, 3786, 3843, 3905, 3960, 4014, 4066, 4123]","[[6.799, 25.27309], [29.217, 83.44427]]","[[340, 1264], [1461, 4172]]"
